date,yield_3m,yield_6m,yield_1y,yield_3y,yield_5y,yield_7y,yield_10y
2012-05-14,2.37,2.37,2.5488,2.8044,3.0241,3.3511,3.4461
2012-05-15,2.3998,2.3616,2.4766,2.6444,2.8374,3.2572,3.405
2012-05-16,2.428,2.3679,2.4042,2.5847,2.8068,3.2049,3.3618
2012-05-17,2.3713,2.3437,2.4267,2.6848,2.8909,3.2366,3.4116
2012-05-18,2.3368,2.3277,2.4196,2.6371,2.8192,3.2065,3.3614
2012-05-21,2.29,2.293,2.4317,2.6672,2.8367,3.2076,3.3866
2012-05-22,2.277,2.2894,2.3817,2.6383,2.8442,3.2245,3.3948
2012-05-23,2.2556,2.2814,2.3517,2.6412,2.8404,3.2151,3.3825
2012-05-24,2.2056,2.2159,2.261,2.4928,2.7346,3.1718,3.3619
2012-05-25,2.1756,2.1825,2.2347,2.4544,2.6454,3.1186,3.3019
2012-05-28,2.1819,2.1959,2.25,2.4502,2.6878,3.1681,3.3418
2012-05-29,2.187,2.199,2.25,2.4498,2.7335,3.1825,3.3718
2012-05-30,2.2189,2.2134,2.2534,2.5089,2.78,3.2002,3.3766
2012-05-31,2.17,2.18,2.2307,2.4454,2.796,3.1521,3.3443
2012-06-01,2.1633,2.1701,2.2042,2.4178,2.8199,3.1493,3.3416
2012-06-04,2.1593,2.1638,2.2,2.4221,2.8271,3.1553,3.3469
2012-06-05,2.1482,2.154,2.2104,2.4519,2.8629,3.1777,3.3568
2012-06-06,2.16,2.1624,2.2215,2.4563,2.901,3.185,3.36
2012-06-07,2.1655,2.176,2.2514,2.4644,2.8983,3.1926,3.3751
2012-06-08,2.1205,2.1264,2.1587,2.3929,2.838,3.1458,3.3101
2012-06-11,2.0711,2.1099,2.1779,2.4233,2.9186,3.1709,3.3491
2012-06-12,2.0619,2.1114,2.1889,2.4819,2.9222,3.1983,3.3747
2012-06-13,2.0826,2.1115,2.209,2.5342,2.9734,3.2117,3.3909
2012-06-14,2.0832,2.1234,2.2508,2.5719,2.9909,3.2185,3.4009
2012-06-15,2.0832,2.0896,2.246,2.5608,2.984,3.2045,3.3932
2012-06-18,2.0832,2.0951,2.2609,2.5996,3.0625,3.2486,3.4107
2012-06-19,2.0849,2.102,2.3308,2.6365,3.058,3.2234,3.4093
2012-06-20,2.0856,2.1074,2.3708,2.6627,3.0573,3.2223,3.4101
2012-06-21,2.0823,2.0846,2.3655,2.6241,3.0301,3.2015,3.4001
2012-06-25,2.0808,2.1356,2.3666,2.6384,2.9961,3.1902,3.3677
2012-06-26,2.081,2.1322,2.3616,2.602,2.9631,3.1602,3.3653
2012-06-27,2.111,2.1892,2.3716,2.5523,2.92,3.1222,3.3252
2012-06-28,2.1004,2.2196,2.3566,2.5277,2.8981,3.1221,3.3253
2012-06-29,2.0991,2.2184,2.342,2.5235,2.9143,3.1039,3.3253
2012-07-02,2.1034,2.2187,2.347,2.5474,2.9393,3.115,3.3353
2012-07-03,2.1162,2.2261,2.3452,2.5729,2.9173,3.1113,3.3204
2012-07-04,2.1058,2.2099,2.3252,2.5491,2.9204,3.1005,3.3195
2012-07-05,2.0773,2.2014,2.3129,2.5305,2.9035,3.0964,3.3193
2012-07-06,2.0404,2.1602,2.2525,2.4879,2.8499,3.0663,3.296
2012-07-09,2.0132,2.1476,2.1979,2.4749,2.8256,3.036,3.2709
2012-07-10,1.9847,2.1288,2.2161,2.451,2.8053,3.0239,3.2549
2012-07-11,1.9799,2.1328,2.2236,2.4269,2.7841,3.0072,3.2398
2012-07-12,1.9699,2.1221,2.2287,2.4204,2.7656,3.0152,3.2502
2012-07-13,1.9674,2.1404,2.2171,2.4397,2.7706,3.0312,3.2591
2012-07-16,1.9903,2.1332,2.2353,2.4453,2.7881,3.0449,3.2752
2012-07-17,2.0105,2.14,2.2453,2.3949,2.809,3.061,3.285
2012-07-18,2.0567,2.1466,2.2513,2.3979,2.8167,3.0721,3.2858
2012-07-19,2.0484,2.1446,2.2591,2.4137,2.8136,3.0658,3.286
2012-07-20,2.0893,2.1442,2.2699,2.3848,2.8045,3.0574,3.281
2012-07-23,2.1189,2.1412,2.2849,2.4083,2.8123,3.0504,3.276
2012-07-24,2.1389,2.1502,2.2891,2.4009,2.8106,3.0647,3.2759
2012-07-25,2.1446,2.1867,2.2819,2.4904,2.8137,3.0706,3.276
2012-07-26,2.151,2.2191,2.278,2.578,2.8127,3.0715,3.2763
2012-07-27,2.1358,2.2615,2.2977,2.6046,2.8333,3.0757,3.2764
2012-07-30,2.1592,2.265,2.2952,2.6024,2.8429,3.0775,3.2755
2012-07-31,2.1992,2.2908,2.3077,2.6257,2.8614,3.0997,3.2915
2012-08-01,2.2118,2.3108,2.3277,2.6158,2.8648,3.1065,3.2921
2012-08-02,2.2166,2.3011,2.3306,2.6212,2.8548,3.1041,3.2861
2012-08-03,2.2518,2.4012,2.3553,2.6321,2.8628,3.1102,3.2902
2012-08-06,2.2749,2.4064,2.3728,2.6602,2.8921,3.1297,3.31
2012-08-07,2.3049,2.4275,2.4078,2.6902,2.9171,3.1579,3.33
2012-08-08,2.3143,2.4499,2.4378,2.7155,2.9592,3.182,3.3545
2012-08-09,2.3362,2.4273,2.4381,2.6777,2.9504,3.1715,3.3023
2012-08-10,2.3062,2.415,2.3959,2.6567,2.9478,3.168,3.2825
2012-08-13,2.3172,2.4199,2.4134,2.6841,2.9762,3.1907,3.3029
2012-08-14,2.3568,2.4313,2.4183,2.7202,3.0012,3.2073,3.3105
2012-08-15,2.4051,2.4607,2.4572,2.7651,3.0454,3.2225,3.3402
2012-08-16,2.4262,2.4952,2.4622,2.7841,3.0555,3.2365,3.3467
2012-08-17,2.4762,2.5478,2.4745,2.7841,3.0705,3.2228,3.3342
2012-08-20,2.5662,2.6427,2.5216,2.8616,3.0813,3.266,3.3564
2012-08-21,2.6216,2.633,2.5566,2.8905,3.0972,3.2796,3.3578
2012-08-22,2.6328,2.6413,2.5814,2.935,3.173,3.3175,3.3935
2012-08-23,2.6528,2.6284,2.63,2.9254,3.122,3.2913,3.3702
2012-08-24,2.6469,2.6281,2.6275,2.9152,3.0614,3.2296,3.3364
2012-08-27,2.6069,2.6224,2.6412,2.9328,3.0715,3.2213,3.3498
2012-08-28,2.5469,2.5643,2.6863,2.9594,3.0816,3.2348,3.3634
2012-08-29,2.5469,2.5623,2.6963,2.9784,3.0815,3.249,3.3943
2012-08-30,2.5269,2.5483,2.6917,2.9813,3.0971,3.2596,3.3904
2012-08-31,2.5269,2.5724,2.6806,2.9766,3.1063,3.2572,3.3928
2012-09-03,2.4995,2.5394,2.6775,2.9402,3.0954,3.2609,3.4001
2012-09-04,2.4879,2.5079,2.6251,2.9041,3.0727,3.2621,3.3836
2012-09-05,2.4888,2.5116,2.6255,2.925,3.0762,3.2778,3.3887
2012-09-06,2.4927,2.5179,2.6155,2.9389,3.0761,3.2932,3.3963
2012-09-07,2.4933,2.5403,2.6364,2.9879,3.1258,3.3378,3.4162
2012-09-10,2.523,2.5472,2.6475,3.0498,3.1826,3.4006,3.4611
2012-09-11,2.5035,2.5601,2.6574,3.076,3.203,3.4025,3.4714
2012-09-12,2.5948,2.6573,2.7023,3.165,3.2645,3.4406,3.4909
2012-09-13,2.5977,2.6894,2.7365,3.1784,3.2689,3.4264,3.4834
2012-09-14,2.6571,2.7,2.7984,3.2262,3.3079,3.4721,3.5485
2012-09-17,2.6934,2.7197,2.7984,3.2586,3.3521,3.5065,3.5717
2012-09-18,2.6892,2.7277,2.8022,3.1967,3.2963,3.4469,3.5216
2012-09-19,2.7193,2.737,2.8022,3.2096,3.3072,3.4418,3.5166
2012-09-20,2.6954,2.736,2.8271,3.1877,3.2823,3.42,3.5171
2012-09-21,2.7027,2.7461,2.8401,3.1539,3.2806,3.4221,3.4998
2012-09-24,2.7215,2.7592,2.8401,3.154,3.2891,3.431,3.4956
2012-09-25,2.7129,2.7593,2.8485,3.0961,3.2434,3.3813,3.4676
2012-09-26,2.7131,2.7422,2.8318,3.0563,3.1764,3.3536,3.4444
2012-09-27,2.7184,2.7422,2.8121,3.0548,3.1495,3.3738,3.4525
2012-09-28,2.716,2.7289,2.7921,3.0573,3.1719,3.3806,3.4575
2012-09-29,2.7201,2.7234,2.7921,3.0665,3.1738,3.3827,3.4574
2012-10-08,2.7025,2.706,2.7845,3.0865,3.2033,3.4173,3.4814
2012-10-09,2.7203,2.721,2.7844,3.0906,3.2048,3.4283,3.4921
2012-10-10,2.7067,2.691,2.7644,3.1014,3.2158,3.4333,3.5036
2012-10-11,2.6936,2.69,2.762,3.0779,3.2068,3.4314,3.499
2012-10-12,2.682,2.6852,2.7543,3.0534,3.184,3.4197,3.4807
2012-10-15,2.6894,2.6934,2.7511,3.0436,3.1704,3.4229,3.473
2012-10-16,2.7231,2.7272,2.7641,3.0355,3.1879,3.4442,3.4903
2012-10-17,2.7703,2.7744,2.8441,3.0575,3.1992,3.4514,3.5036
2012-10-18,2.7845,2.7745,2.8971,3.0599,3.2001,3.4681,3.519
2012-10-19,2.8934,2.813,2.922,3.077,3.2148,3.4723,3.535
2012-10-22,2.8854,2.8111,2.905,3.055,3.2115,3.4654,3.5293
2012-10-23,2.8994,2.821,2.9061,3.0597,3.2133,3.4684,3.5454
2012-10-24,2.9074,2.8205,2.9421,3.084,3.2257,3.4783,3.5478
2012-10-25,2.9275,2.8166,2.9764,3.0849,3.2291,3.4769,3.5672
2012-10-26,2.944,2.8666,2.9766,3.0813,3.2378,3.479,3.5727
2012-10-29,2.9203,2.9015,2.9848,3.0793,3.2228,3.4798,3.5668
2012-10-30,2.8683,2.8451,2.9533,3.0503,3.2103,3.471,3.5648
2012-10-31,2.7921,2.8315,2.9327,3.04,3.2152,3.4809,3.5739
2012-11-01,2.829,2.8316,2.9429,3.0753,3.2353,3.5058,3.5984
2012-11-02,2.929,2.8365,2.9555,3.092,3.2164,3.5054,3.5852
2012-11-05,2.909,2.8415,2.9475,3.0869,3.206,3.4938,3.5872
2012-11-06,2.8993,2.8415,2.9438,3.0857,3.2,3.504,3.5771
2012-11-07,2.8793,2.8315,2.9341,3.0786,3.1994,3.506,3.5644
2012-11-08,2.8816,2.8216,2.9423,3.0637,3.1943,3.4867,3.5609
2012-11-09,2.8784,2.8099,2.9377,3.044,3.1833,3.4706,3.5594
2012-11-12,2.8795,2.8108,2.9424,3.0492,3.1902,3.4781,3.5585
2012-11-13,2.8871,2.8107,2.9224,3.0492,3.1761,3.4633,3.547
2012-11-14,2.8838,2.8107,2.9188,3.0498,3.1711,3.448,3.5356
2012-11-15,2.8576,2.8106,2.9152,3.045,3.1686,3.4353,3.5279
2012-11-16,2.8573,2.8015,2.8886,3.0353,3.1492,3.4233,3.5133
2012-11-19,2.8534,2.8055,2.8633,2.9953,3.1259,3.4068,3.501
2012-11-20,2.8277,2.8055,2.8263,2.9965,3.1286,3.4143,3.5111
2012-11-21,2.8241,2.8142,2.8116,2.9865,3.1454,3.4314,3.5205
2012-11-22,2.829,2.8142,2.8216,2.9856,3.1781,3.4444,3.5357
2012-11-23,2.8154,2.8142,2.8231,2.9959,3.1801,3.4449,3.5428
2012-11-26,2.8255,2.8212,2.8399,3.0156,3.1852,3.4549,3.5511
2012-11-27,2.8355,2.8271,2.8439,3.0216,3.2047,3.4581,3.557
2012-11-28,2.8453,2.8371,2.8315,3.0186,3.2313,3.455,3.5535
2012-11-29,2.8577,2.8337,2.8665,3.0317,3.2474,3.4414,3.5311
2012-11-30,2.8617,2.8245,2.8834,3.0534,3.2636,3.439,3.5332
2012-12-03,2.8664,2.8274,2.8744,3.0659,3.2647,3.4562,3.5397
2012-12-04,2.8913,2.8374,2.8815,3.0904,3.2795,3.4593,3.5498
2012-12-05,2.8923,2.8574,2.9106,3.1104,3.2912,3.4648,3.5622
2012-12-06,2.8714,2.8574,2.8986,3.1538,3.2912,3.469,3.558
2012-12-07,2.8714,2.8615,2.8952,3.1591,3.3014,3.4702,3.5689
2012-12-10,2.8714,2.8715,2.8975,3.1651,3.308,3.472,3.5707
2012-12-11,2.8715,2.8716,2.8999,3.162,3.3009,3.4648,3.5658
2012-12-12,2.8716,2.8816,2.9089,3.1522,3.293,3.4645,3.5666
2012-12-13,2.8416,2.8544,2.9007,3.1446,3.2875,3.456,3.5649
2012-12-14,2.8162,2.8509,2.8919,3.1585,3.2911,3.4683,3.5781
2012-12-17,2.7941,2.8484,2.8937,3.1562,3.3003,3.47,3.5814
2012-12-18,2.8141,2.8442,2.9114,3.1518,3.289,3.4768,3.5843
2012-12-19,2.8141,2.844,2.9063,3.1517,3.2906,3.4849,3.5942
2012-12-20,2.8341,2.864,2.9102,3.1576,3.2976,3.496,3.6086
2012-12-21,2.8342,2.863,2.9179,3.157,3.2958,3.4958,3.606
2012-12-24,2.8503,2.862,2.9375,3.1595,3.2986,3.4951,3.6009
2012-12-25,2.848,2.872,2.9178,3.1569,3.3025,3.4888,3.5955
2012-12-26,2.853,2.8541,2.9278,3.1528,3.2821,3.4812,3.5925
2012-12-27,2.8475,2.8516,2.9073,3.1262,3.251,3.4656,3.5803
2012-12-28,2.7882,2.8016,2.8985,3.1001,3.2335,3.4655,3.5752
2012-12-31,2.7821,2.7967,2.905,3.0956,3.2227,3.4658,3.5738
2013-01-04,2.7876,2.7967,2.9189,3.136,3.2723,3.5029,3.6062
2013-01-05,2.7486,2.7717,2.8768,3.0942,3.2541,3.4961,3.6003
2013-01-06,2.7178,2.7273,2.8688,3.0983,3.24,3.5002,3.595
2013-01-07,2.7277,2.7136,2.8689,3.0912,3.2407,3.495,3.5965
2013-01-08,2.6878,2.6829,2.8498,3.0646,3.2183,3.4743,3.5943
2013-01-09,2.6975,2.6982,2.8341,3.0536,3.2143,3.4673,3.575
2013-01-10,2.6973,2.7032,2.8547,3.0741,3.2393,3.4907,3.595
2013-01-11,2.7016,2.7074,2.8648,3.0869,3.2607,3.512,3.5999
2013-01-14,2.6369,2.675,2.8361,3.099,3.2564,3.5112,3.6023
2013-01-15,2.6467,2.675,2.7995,3.09,3.2489,3.5014,3.6008
2013-01-16,2.6319,2.665,2.811,3.0964,3.2497,3.5035,3.6047
2013-01-17,2.6301,2.655,2.8111,3.0911,3.2353,3.4991,3.5986
2013-01-18,2.6084,2.6299,2.7811,3.0784,3.213,3.4896,3.5834
2013-01-21,2.6117,2.6309,2.8002,3.0729,3.2057,3.4745,3.5743
2013-01-22,2.6191,2.6363,2.7902,3.0729,3.2086,3.4698,3.5705
2013-01-23,2.6664,2.6662,2.8373,3.0968,3.2293,3.4627,3.5682
2013-01-24,2.6764,2.6911,2.8383,3.1112,3.2417,3.4797,3.5816
2013-01-25,2.6636,2.7023,2.834,3.1074,3.2335,3.4793,3.5837
2013-01-28,2.6633,2.7135,2.8495,3.139,3.2551,3.4884,3.6042
2013-01-29,2.6744,2.7276,2.8226,3.1129,3.2627,3.4955,3.6116
2013-01-30,2.7028,2.7427,2.8091,3.1274,3.2695,3.498,3.6053
2013-01-31,2.7132,2.7427,2.8047,3.1129,3.2653,3.5002,3.6054
2013-02-01,2.7086,2.7331,2.8064,3.1126,3.2633,3.4781,3.6004
2013-02-04,2.7134,2.7376,2.7824,3.1159,3.2687,3.4812,3.6016
2013-02-05,2.6937,2.7373,2.7709,3.1056,3.2724,3.4708,3.591
2013-02-06,2.6835,2.7376,2.7869,3.0956,3.273,3.4612,3.5922
2013-02-07,2.6842,2.7376,2.7883,3.0855,3.2659,3.471,3.5928
2013-02-08,2.6793,2.707,2.7658,3.066,3.2652,3.4656,3.5859
2013-02-16,2.5493,2.607,2.7161,3.0564,3.2656,3.4671,3.5922
2013-02-17,2.5442,2.5897,2.7117,3.051,3.2665,3.4644,3.5847
2013-02-18,2.6001,2.6246,2.722,3.066,3.2692,3.4723,3.5929
2013-02-19,2.6101,2.6299,2.7091,3.0613,3.2776,3.4772,3.5931
2013-02-20,2.61,2.6299,2.6929,3.0638,3.2652,3.4598,3.5632
2013-02-21,2.6067,2.63,2.7059,3.0672,3.2794,3.4627,3.5623
2013-02-22,2.6174,2.6393,2.7107,3.0828,3.2811,3.4747,3.5708
2013-02-25,2.6274,2.6493,2.7199,3.1081,3.2967,3.4792,3.5821
2013-02-26,2.6774,2.6865,2.7862,3.1082,3.3018,3.481,3.5948
2013-02-27,2.6674,2.6815,2.7528,3.1025,3.2928,3.4762,3.5904
2013-02-28,2.6874,2.7115,2.7612,3.1078,3.2978,3.4769,3.5957
2013-03-01,2.6962,2.734,2.7727,3.1136,3.3048,3.4744,3.5878
2013-03-04,2.6991,2.7264,2.7727,3.0943,3.2707,3.4731,3.5785
2013-03-05,2.707,2.7219,2.7656,3.0935,3.2721,3.4626,3.576
2013-03-06,2.7004,2.7174,2.7639,3.0943,3.2571,3.4672,3.5802
2013-03-07,2.7071,2.7233,2.7645,3.0972,3.2768,3.4727,3.5813
2013-03-08,2.6975,2.734,2.7675,3.1025,3.2792,3.4756,3.5816
2013-03-11,2.7345,2.7438,2.7719,3.1119,3.2976,3.4827,3.583
2013-03-12,2.7346,2.7438,2.7669,3.1015,3.2879,3.4834,3.5897
2013-03-13,2.7347,2.7389,2.7659,3.0984,3.2791,3.4778,3.5898
2013-03-14,2.7347,2.7399,2.7687,3.1065,3.2838,3.4808,3.5919
2013-03-15,2.7216,2.7249,2.7503,3.1047,3.2989,3.4906,3.5919
2013-03-18,2.7097,2.7152,2.7594,3.1075,3.2983,3.4879,3.5971
2013-03-19,2.7097,2.7248,2.7514,3.0953,3.2954,3.4882,3.5922
2013-03-20,2.6997,2.6661,2.7441,3.0963,3.2936,3.48,3.5722
2013-03-21,2.6996,2.6584,2.7341,3.0964,3.3051,3.4885,3.5819
2013-03-22,2.7107,2.6316,2.7341,3.0961,3.306,3.4876,3.5816
2013-03-25,2.6701,2.5963,2.7221,3.0965,3.3028,3.4859,3.577
2013-03-26,2.6701,2.6056,2.7121,3.0965,3.3029,3.488,3.5717
2013-03-27,2.67,2.6244,2.6879,3.1053,3.303,3.4872,3.5611
2013-03-28,2.6699,2.6356,2.6855,3.0912,3.2999,3.4726,3.5505
2013-03-29,2.6658,2.63,2.679,3.0917,3.2972,3.4751,3.5392
2013-04-01,2.6677,2.6177,2.6799,3.0744,3.2741,3.4514,3.5303
2013-04-02,2.6581,2.622,2.6716,3.0253,3.2434,3.4244,3.5106
2013-04-03,2.6485,2.6271,2.6741,3.0255,3.2305,3.4153,3.5005
2013-04-07,2.6356,2.6168,2.6702,3.016,3.2143,3.3959,3.4907
2013-04-08,2.5862,2.5768,2.6432,3.0374,3.2392,3.4076,3.4905
2013-04-09,2.5812,2.582,2.6421,3.0244,3.2261,3.4056,3.4705
2013-04-10,2.5809,2.5223,2.6504,3.0072,3.2064,3.3999,3.4624
2013-04-11,2.5654,2.5272,2.6575,3.021,3.217,3.403,3.4705
2013-04-12,2.5677,2.5635,2.679,3.0067,3.208,3.3996,3.4655
2013-04-15,2.5844,2.5747,2.6636,3.0103,3.1959,3.3795,3.4405
2013-04-16,2.5742,2.5795,2.6719,2.9813,3.1589,3.3451,3.4005
2013-04-17,2.5793,2.5797,2.7085,2.9897,3.1903,3.3537,3.4131
2013-04-18,2.5746,2.5943,2.7585,3.0087,3.2081,3.3819,3.4431
2013-04-19,2.5919,2.6178,2.8663,3.0185,3.2214,3.3829,3.4503
2013-04-22,2.6108,2.6895,2.8898,3.0423,3.2349,3.4179,3.4867
2013-04-23,2.5628,2.7318,2.8495,3.031,3.1999,3.3829,3.4629
2013-04-24,2.6122,2.7824,2.8243,3.0268,3.1978,3.3648,3.4498
2013-04-25,2.6466,2.7776,2.8311,3.0104,3.1953,3.3513,3.4314
2013-04-26,2.6417,2.7789,2.8162,3.008,3.1503,3.3501,3.4313
2013-04-27,2.6368,2.7599,2.7905,2.9966,3.1406,3.3452,3.4311
2013-04-28,2.6307,2.7405,2.7842,2.975,3.1329,3.3458,3.4314
2013-05-02,2.6134,2.7333,2.7768,2.9801,3.1471,3.3302,3.4119
2013-05-03,2.5901,2.6841,2.7759,2.9783,3.1346,3.3302,3.4212
2013-05-06,2.5952,2.7139,2.8008,3.0029,3.147,3.3402,3.4354
2013-05-07,2.5902,2.7195,2.8052,2.997,3.0962,3.3245,3.4261
2013-05-08,2.6124,2.7437,2.8329,3.0127,3.1282,3.3551,3.4345
2013-05-09,2.6642,2.7403,2.833,3.0216,3.1232,3.3351,3.4317
2013-05-10,2.6612,2.7095,2.8305,3.0375,3.1003,3.3253,3.4212
2013-05-13,2.6844,2.7648,2.8415,3.0468,3.098,3.3328,3.4238
2013-05-14,2.6847,2.7287,2.8412,3.0594,3.1016,3.3303,3.4248
2013-05-15,2.7221,2.741,2.8298,3.0601,3.1373,3.3204,3.4218
2013-05-16,2.7272,2.7405,2.8459,3.0627,3.1435,3.325,3.4219
2013-05-17,2.7298,2.7498,2.8622,3.0627,3.1436,3.3401,3.4213
2013-05-20,2.7618,2.7648,2.8653,3.0761,3.1436,3.3412,3.4253
2013-05-21,2.7719,2.7925,2.8812,3.0831,3.1436,3.3451,3.4253
2013-05-22,2.7672,2.7793,2.8714,3.0809,3.1445,3.34,3.4153
2013-05-23,2.7674,2.7817,2.8649,3.0772,3.1288,3.338,3.413
2013-05-24,2.7653,2.782,2.8673,3.075,3.1288,3.336,3.4181
2013-05-27,2.7642,2.775,2.8655,3.0708,3.1169,3.3341,3.4166
2013-05-28,2.7594,2.7689,2.8609,3.056,3.0978,3.3308,3.4206
2013-05-29,2.7596,2.7732,2.861,3.053,3.1443,3.3455,3.434
2013-05-30,2.7598,2.7975,2.8609,3.0561,3.1468,3.3431,3.434
2013-05-31,2.7771,2.7974,2.8682,3.0607,3.1573,3.3446,3.4399
2013-06-03,2.762,2.8177,2.8714,3.0813,3.1704,3.3651,3.4478
2013-06-04,2.7821,2.8287,2.8812,3.0822,3.1763,3.375,3.4603
2013-06-05,2.8506,2.8664,2.9112,3.0917,3.1897,3.3903,3.4615
2013-06-06,2.9344,2.9461,2.9362,3.1111,3.2097,3.4003,3.4651
2013-06-07,3.1058,3.0715,3.0309,3.1386,3.2286,3.4202,3.4822
2013-06-08,3.2006,3.1738,3.1007,3.1648,3.2353,3.4205,3.4822
2013-06-09,3.0903,3.1738,3.0844,3.11,3.2205,3.3715,3.4491
2013-06-13,3.3482,3.1738,3.0859,3.1401,3.2567,3.3916,3.4591
2013-06-14,3.0983,3.1867,3.1024,3.2002,3.275,3.4116,3.4689
2013-06-17,3.0611,3.1425,3.1,3.2103,3.2814,3.415,3.4785
2013-06-18,3.2111,3.244,3.1509,3.2599,3.3015,3.4305,3.4818
2013-06-19,3.3932,3.3826,3.2606,3.3597,3.3809,3.4906,3.5516
2013-06-20,5.0132,4.1903,3.5606,3.6054,3.6209,3.6259,3.7016
2013-06-21,5.1132,4.1744,3.6106,3.5992,3.5797,3.5991,3.6014
2013-06-24,5.0132,4.3744,3.6504,3.55,3.5397,3.5691,3.5999
2013-06-25,4.8151,4.3744,3.6504,3.4617,3.5108,3.5555,3.5999
2013-06-26,4.5697,3.9337,3.5738,3.322,3.3611,3.4532,3.55
2013-06-27,3.9691,3.8824,3.4463,3.3287,3.3258,3.3997,3.5231
2013-06-28,4.0691,3.7712,3.4812,3.2033,3.2909,3.3852,3.5125
2013-07-01,3.9601,3.5667,3.4706,3.2334,3.2911,3.3861,3.5245
2013-07-02,3.7875,3.5108,3.3721,3.1604,3.2917,3.3883,3.5243
2013-07-03,3.7137,3.4065,3.4212,3.1204,3.275,3.3934,3.5302
2013-07-04,3.6337,3.3919,3.3912,3.1083,3.2629,3.4021,3.5102
2013-07-05,3.5337,3.3505,3.3716,3.0954,3.2629,3.3997,3.5127
2013-07-08,3.4999,3.3517,3.3916,3.1311,3.2933,3.4185,3.5177
2013-07-09,3.4999,3.3818,3.4016,3.1778,3.3272,3.4266,3.5202
2013-07-10,3.5499,3.4215,3.5001,3.2235,3.3492,3.4877,3.5802
2013-07-11,3.6099,3.4315,3.5001,3.2783,3.3796,3.5256,3.5902
2013-07-12,3.5599,3.4694,3.5006,3.3306,3.4115,3.5571,3.6001
2013-07-15,3.5899,3.5477,3.4998,3.3436,3.4247,3.5571,3.6102
2013-07-16,3.5699,3.542,3.4299,3.3414,3.4391,3.5771,3.619
2013-07-17,3.5599,3.5366,3.4345,3.3514,3.4657,3.6231,3.669
2013-07-18,3.5699,3.4913,3.4544,3.4015,3.479,3.6201,3.6903
2013-07-19,3.5599,3.4985,3.4624,3.4315,3.4982,3.6249,3.7051
2013-07-22,3.5799,3.6348,3.5248,3.5281,3.548,3.6601,3.7401
2013-07-23,3.5799,3.6643,3.5503,3.6239,3.5984,3.69,3.7602
2013-07-24,3.6099,3.6938,3.5746,3.6439,3.705,3.7702,3.7952
2013-07-25,3.6099,3.6438,3.5107,3.5727,3.6956,3.7,3.7102
2013-07-26,3.4806,3.6327,3.5034,3.5767,3.6668,3.69,3.7152
2013-07-29,3.4606,3.5839,3.5128,3.602,3.6712,3.7,3.7228
2013-07-30,3.4106,3.4239,3.5,3.5835,3.6705,3.6837,3.7227
2013-07-31,3.4406,3.45,3.4908,3.5551,3.6551,3.6602,3.7214
2013-08-01,3.3906,3.4,3.4347,3.5252,3.6135,3.6402,3.7053
2013-08-02,3.3869,3.3905,3.3938,3.5224,3.6187,3.6402,3.7034
2013-08-05,3.3569,3.3605,3.419,3.5324,3.6275,3.6577,3.7104
2013-08-06,3.3669,3.3705,3.4047,3.5424,3.6323,3.6733,3.7153
2013-08-07,3.3838,3.3911,3.4069,3.5524,3.6841,3.7119,3.7703
2013-08-08,3.4383,3.4193,3.4271,3.5724,3.7313,3.7707,3.8455
2013-08-09,3.4383,3.3893,3.4333,3.6024,3.7453,3.7826,3.8407
2013-08-12,3.4283,3.3993,3.4479,3.6224,3.776,3.8061,3.8513
2013-08-13,3.4283,3.4093,3.4837,3.6824,3.8407,3.871,3.9252
2013-08-14,3.4283,3.4506,3.5373,3.7867,3.8881,3.9249,3.9516
2013-08-15,3.4583,3.4806,3.5541,3.7746,3.8905,3.9397,3.9602
2013-08-16,3.5366,3.6295,3.6041,3.7931,3.8717,3.9344,3.9401
2013-08-19,3.5366,3.6295,3.6241,3.8831,3.896,3.97,4.0103
2013-08-20,3.5466,3.6495,3.6241,3.9081,3.9868,4.0147,4.0881
2013-08-21,3.5966,3.6559,3.6341,3.8798,3.9416,3.9757,4.0382
2013-08-22,3.6166,3.6339,3.6436,3.871,3.9316,3.9902,4.0302
2013-08-23,3.6066,3.6041,3.6435,3.8261,3.8714,3.9551,3.9916
2013-08-26,3.5966,3.5841,3.6212,3.8017,3.8474,3.9357,3.9555
2013-08-27,3.5966,3.5959,3.6215,3.8219,3.8517,3.941,3.9654
2013-08-28,3.5866,3.5959,3.6235,3.8468,3.8964,3.9961,4.0222
2013-08-29,3.6166,3.6161,3.6086,3.862,3.9084,4.0003,4.03
2013-08-30,3.6066,3.6024,3.6186,3.8438,3.9181,3.9899,4.0354
2013-09-02,3.6269,3.6261,3.6173,3.8518,3.9187,3.9953,4.0356
2013-09-03,3.6438,3.6173,3.6173,3.8707,3.9218,4.0001,4.0404
2013-09-04,3.6938,3.6343,3.598,3.9002,3.974,4.0201,4.055
2013-09-05,3.6616,3.6163,3.6055,3.9303,3.9564,4.0105,4.055
2013-09-06,3.6426,3.6663,3.6012,3.9281,3.9557,4.0003,4.0455
2013-09-09,3.649,3.5981,3.6106,3.936,3.9616,4.0398,4.055
2013-09-10,3.6621,3.5969,3.6106,3.9573,3.9974,4.0693,4.065
2013-09-11,3.6811,3.577,3.6106,3.9815,4.0244,4.1293,4.1341
2013-09-12,3.7231,3.5705,3.5906,3.9516,4.021,4.1286,4.1291
2013-09-13,3.7039,3.5615,3.6106,3.9174,4.0165,4.12,4.1406
