date,yield_3m,yield_6m,yield_1y,yield_3y,yield_5y,yield_7y,yield_10y,shibor_on,shibor_1w,shibor_1m,shibor_3m,cpi_yoy,ppi_yoy,pmi_manufacturing,m2_yoy
2011-09-19,3.5701,3.8429,3.9219,3.9862,3.9535,4.0233,4.0801,3.4777,3.55,5.4267,5.6138,6.4508,7.5417,50.7,14.7
2011-09-20,3.5846,3.844,3.9116,3.9722,3.944,4.0362,4.0801,3.7975,3.9933,5.685,5.6216,6.4508,7.5417,50.7,14.7
2011-09-21,3.5368,3.8443,3.8729,3.9571,3.9581,4.029,4.0908,3.7346,4.079,5.8408,5.6393,6.4508,7.5417,50.7,14.7
2011-09-22,3.515,3.8193,3.8529,3.9186,3.9164,3.9954,4.0676,3.5042,3.9025,5.9258,5.6289,6.4508,7.5417,50.7,14.7
2011-09-23,3.5001,3.6654,3.7032,3.8232,3.8187,3.9232,3.9662,3.2942,4.1633,5.88,5.6328,6.4508,7.5417,50.7,14.7
2011-09-26,3.4378,3.5203,3.5519,3.7447,3.7549,3.8563,3.8878,3.0958,3.81,5.8733,5.6195,6.4508,7.5417,50.7,14.7
2011-09-27,3.4553,3.5269,3.5766,3.7697,3.7931,3.8909,3.9158,4.055,4.6667,5.7011,5.6269,6.4508,7.5417,50.7,14.7
2011-09-28,3.4301,3.5232,3.6164,3.7761,3.7847,3.8899,3.9203,3.9917,4.81,5.815,5.6391,6.4508,7.5417,50.7,14.7
2011-09-29,3.4114,3.4817,3.5829,3.7417,3.7505,3.8525,3.884,3.8721,5.0675,5.8242,5.6399,6.4508,7.5417,50.7,14.7
2011-09-30,3.3724,3.4729,3.6069,3.7119,3.7217,3.819,3.8605,4.8925,5.0025,5.9167,5.6466,6.1514,7.2528,50.9,13.5
2011-10-08,3.3917,3.4748,3.5999,3.7083,3.7266,3.8222,3.8605,4.8604,4.9667,5.4838,5.6421,6.1514,7.2528,50.9,13.5
2011-10-09,3.3868,3.4482,3.5531,3.6481,3.6565,3.7595,3.8056,4.5642,4.795,5.2758,5.6412,6.1514,7.2528,50.9,13.5
2011-10-10,3.3458,3.4261,3.4522,3.5488,3.5775,3.7034,3.7706,3.8192,4.4283,5.2975,5.648,6.1514,7.2528,50.9,13.5
2011-10-11,3.3203,3.3739,3.3824,3.4918,3.5631,3.6792,3.7593,3.4417,4.1975,5.2396,5.6503,6.1514,7.2528,50.9,13.5
2011-10-12,3.196,3.204,3.2323,3.5017,3.604,3.7088,3.8005,2.995,3.3158,5.3258,5.6343,6.1514,7.2528,50.9,13.5
2011-10-13,3.138,3.1479,3.1501,3.5271,3.6644,3.738,3.8205,2.9642,3.1517,5.29,5.632,6.1514,7.2528,50.9,13.5
2011-10-14,3.0708,3.1106,3.1466,3.4883,3.6238,3.7,3.7707,2.88,3.1475,5.3292,5.6343,6.1514,7.2528,50.9,13.5
2011-10-17,3.1002,3.1289,3.141,3.5342,3.6519,3.7215,3.7906,2.8075,3.34,5.0558,5.6404,6.1514,7.2528,50.9,13.5
2011-10-18,3.0638,3.1173,3.1412,3.4944,3.5883,3.6699,3.7407,2.8308,3.4933,5.0626,5.6235,6.1514,7.2528,50.9,13.5
2011-10-19,3.0898,3.0983,3.1411,3.5013,3.6025,3.6755,3.7311,2.8963,3.3517,5.0044,5.6179,6.1514,7.2528,50.9,13.5
2011-10-20,3.0651,3.102,3.1412,3.4764,3.585,3.6696,3.7266,3.01,3.4575,4.9775,5.604,6.1514,7.2528,50.9,13.5
2011-10-21,3.049,3.0937,3.14,3.5028,3.6022,3.6802,3.7385,3.0738,3.4342,4.9608,5.617,6.1514,7.2528,50.9,13.5
2011-10-24,3.0861,3.1146,3.1347,3.5029,3.6118,3.7004,3.7533,3.065,3.4033,4.9667,5.6136,6.1514,7.2528,50.9,13.5
2011-10-25,3.1027,3.1314,3.1669,3.5324,3.64,3.7411,3.796,3.5983,3.99,5.101,5.6363,6.1514,7.2528,50.9,13.5
2011-10-26,3.1027,3.1129,3.1691,3.5087,3.6307,3.7212,3.7918,3.9983,4.0917,5.145,5.6354,6.1514,7.2528,50.9,13.5
2011-10-27,3.1129,3.1273,3.1898,3.512,3.6508,3.7411,3.8032,4.1875,4.5417,5.3269,5.6522,6.1514,7.2528,50.9,13.5
2011-10-28,3.1333,3.1389,3.1898,3.51,3.6306,3.7315,3.787,4.8983,4.9792,5.8317,5.6643,6.1514,7.2528,50.9,13.5
2011-10-31,3.1207,3.1232,3.1398,3.4902,3.5804,3.6989,3.7607,4.695,4.9433,5.9107,5.7048,6.0671,6.5227,51.2,13.04
2011-11-01,3.0648,3.0884,3.0899,3.4385,3.5483,3.6387,3.7395,3.3025,4.3542,5.6958,5.7693,6.0671,6.5227,51.2,13.04
2011-11-02,3.0459,3.0585,3.0681,3.4127,3.5197,3.6288,3.7208,3.0964,3.6958,5.2208,5.7033,6.0671,6.5227,51.2,13.04
2011-11-03,2.988,2.9889,3.0252,3.3988,3.5114,3.6411,3.7233,3.09,3.3975,5.1758,5.7017,6.0671,6.5227,51.2,13.04
2011-11-04,2.9635,2.9693,2.9969,3.3793,3.4971,3.6285,3.7158,3.09,3.4983,5.0775,5.7043,6.0671,6.5227,51.2,13.04
2011-11-07,2.9583,2.9643,2.9901,3.3805,3.5024,3.6382,3.7333,3.0933,3.5683,4.9242,5.7221,6.0671,6.5227,51.2,13.04
2011-11-08,2.8233,2.8363,2.8563,3.3525,3.4666,3.6004,3.6988,3.1117,3.5583,4.9133,5.71,6.0671,6.5227,51.2,13.04
2011-11-09,2.5499,2.6072,2.6438,3.2528,3.382,3.5833,3.6436,3.1167,3.5183,4.5819,5.7046,6.0671,6.5227,51.2,13.04
2011-11-10,2.5258,2.5272,2.5705,3.1133,3.2916,3.4783,3.5563,3.1254,3.4767,4.6075,5.6842,6.0671,6.5227,51.2,13.04
2011-11-11,2.5425,2.5432,2.5683,3.1142,3.3027,3.5023,3.5916,2.8233,3.5,4.5358,5.6542,6.0671,6.5227,51.2,13.04
2011-11-14,2.4654,2.4932,2.5562,3.1504,3.2998,3.4985,3.5807,2.8988,3.3067,4.5358,5.6617,6.0671,6.5227,51.2,13.04
2011-11-15,2.4915,2.4932,2.5459,3.1313,3.3423,3.541,3.6563,2.9125,3.2975,4.5622,5.6608,6.0671,6.5227,51.2,13.04
2011-11-16,2.5118,2.5213,2.5692,3.1414,3.3545,3.541,3.626,2.925,3.345,4.6345,5.6558,6.0671,6.5227,51.2,13.04
2011-11-17,2.5522,2.5553,2.598,3.1515,3.3979,3.5512,3.636,3.2292,3.5525,4.8814,5.6575,6.0671,6.5227,51.2,13.04
2011-11-18,2.5637,2.5668,2.6013,3.1375,3.3673,3.5546,3.6412,3.4225,3.6994,4.9232,5.655,6.0671,6.5227,51.2,13.04
2011-11-21,2.6196,2.638,2.611,3.1681,3.3959,3.5814,3.6598,3.6033,4.2092,5.145,5.665,6.0671,6.5227,51.2,13.04
2011-11-22,2.6405,2.643,2.6397,3.1676,3.4075,3.5518,3.6412,3.8342,4.4117,5.3083,5.6707,6.0671,6.5227,51.2,13.04
2011-11-23,2.6458,2.6483,2.6717,3.1369,3.3321,3.5159,3.5914,3.9567,4.3325,5.2993,5.6692,6.0671,6.5227,51.2,13.04
2011-11-24,2.631,2.6416,2.6754,3.1249,3.3062,3.5118,3.6103,3.9467,4.105,5.3211,5.6673,6.0671,6.5227,51.2,13.04
2011-11-25,2.6719,2.6766,2.6932,3.1099,3.3105,3.5132,3.6115,4.0192,4.0358,5.3208,5.6673,6.0671,6.5227,51.2,13.04
2011-11-28,2.6785,2.6802,2.7215,3.1012,3.3353,3.5358,3.6402,3.7075,3.9833,5.1583,5.6514,6.0671,6.5227,51.2,13.04
2011-11-29,2.6861,2.6802,2.724,3.1202,3.3458,3.5377,3.6315,3.4086,3.6375,5.1517,5.6696,6.0671,6.5227,51.2,13.04
2011-11-30,2.7057,2.703,2.7366,3.0994,3.3026,3.5071,3.6091,3.425,3.9642,4.8033,5.6654,5.4954,5.0038,50.4,12.9
2011-12-01,2.5098,2.5034,2.5866,2.9659,3.1236,3.4134,3.5005,2.9775,3.9717,4.7028,5.6054,5.4954,5.0038,50.4,12.9
2011-12-02,2.5313,2.5377,2.6334,2.9351,3.0515,3.3687,3.472,2.9723,3.6446,4.608,5.5433,5.4954,5.0038,50.4,12.9
2011-12-05,2.4959,2.4948,2.6213,2.9099,3.0373,3.355,3.442,2.8567,3.2933,4.6271,5.53,5.4954,5.0038,50.4,12.9
2011-12-06,2.5616,2.5609,2.6293,2.91,3.0791,3.3654,3.479,2.8504,3.3942,4.6543,5.5183,5.4954,5.0038,50.4,12.9
2011-12-07,2.5815,2.5829,2.63,2.866,3.109,3.3738,3.489,2.8696,3.4308,4.6969,5.4842,5.4954,5.0038,50.4,12.9
2011-12-08,2.5815,2.5833,2.63,2.87,3.0892,3.3796,3.4953,2.8596,3.4692,4.8042,5.4711,5.4954,5.0038,50.4,12.9
2011-12-09,2.5939,2.5956,2.6324,2.8561,3.0492,3.375,3.4817,2.89,3.5308,4.5743,5.4682,5.4954,5.0038,50.4,12.9
2011-12-12,2.594,2.5941,2.6595,2.871,3.0619,3.384,3.4927,2.9475,3.5392,4.8814,5.4607,5.4954,5.0038,50.4,12.9
2011-12-13,2.604,2.5841,2.6926,2.8979,3.1032,3.3948,3.4982,2.9513,3.4975,4.9194,5.4511,5.4954,5.0038,50.4,12.9
2011-12-14,2.614,2.5841,2.7183,2.921,3.1054,3.3852,3.4807,2.9158,3.21,4.7305,5.4459,5.4954,5.0038,50.4,12.9
2011-12-15,2.6147,2.5661,2.7198,2.9384,3.1085,3.3881,3.489,2.9483,3.4492,5.0975,5.4471,5.4954,5.0038,50.4,12.9
2011-12-16,2.6165,2.5727,2.7202,2.9221,3.0836,3.372,3.4637,2.8758,3.0583,5.0583,5.4506,5.4954,5.0038,50.4,12.9
2011-12-19,2.6265,2.5743,2.7127,2.9173,3.0937,3.3613,3.4702,2.8763,3.0075,5.39,5.4505,5.4954,5.0038,50.4,12.9
2011-12-20,2.6207,2.5643,2.7127,2.9339,3.0858,3.3734,3.4655,2.8775,3.2208,5.5708,5.4563,5.4954,5.0038,50.4,12.9
2011-12-21,2.6431,2.5922,2.7316,2.9451,3.0834,3.3861,3.4709,2.8983,3.5983,5.865,5.4484,5.4954,5.0038,50.4,12.9
2011-12-22,2.6814,2.6409,2.7241,2.9394,3.0831,3.3878,3.4752,2.935,3.7733,5.8917,5.456,5.4954,5.0038,50.4,12.9
2011-12-23,2.7116,2.6603,2.7341,2.9337,3.0888,3.3881,3.4803,2.9392,3.7392,5.8172,5.4612,5.4954,5.0038,50.4,12.9
2011-12-26,2.7106,2.6502,2.7315,2.9347,3.0896,3.3852,3.4652,2.9992,4.0958,5.8097,5.4572,5.4954,5.0038,50.4,12.9
2011-12-27,2.7302,2.6502,2.7316,2.927,3.0865,3.3656,3.4603,3.0775,4.3842,5.8511,5.4686,5.4954,5.0038,50.4,12.9
2011-12-28,2.7398,2.6428,2.7342,2.9278,3.0876,3.3672,3.4603,3.4202,4.7292,5.85,5.4757,5.4954,5.0038,50.4,12.9
2011-12-29,2.7395,2.6605,2.7369,2.8993,3.0743,3.3441,3.4453,3.4175,5.4192,5.85,5.4742,5.4954,5.0038,50.4,12.9
2011-12-30,2.7492,2.6641,2.7201,2.8794,3.0376,3.325,3.4303,3.4067,5.5808,5.99,5.4749,5.4954,5.0038,50.4,12.9
2011-12-31,2.7403,2.6761,2.7167,2.864,3.0406,3.3153,3.4211,4.9992,6.33,6.0,5.4691,4.2246,2.7179,49.0,12.7
2012-01-04,2.7476,2.659,2.7278,2.8657,3.0468,3.3469,3.4395,3.4975,4.0208,5.9133,5.4655,4.2246,2.7179,49.0,12.7
2012-01-05,2.7581,2.6899,2.7405,2.8912,3.0749,3.3526,3.4304,4.0,4.5042,5.8494,5.4615,4.2246,2.7179,49.0,12.7
2012-01-06,2.7455,2.6345,2.7391,2.8741,3.023,3.3068,3.397,3.9979,4.3008,5.9483,5.46,4.2246,2.7179,49.0,12.7
2012-01-09,2.7138,2.6576,2.7309,2.8789,3.0243,3.3025,3.3806,4.0,4.5083,5.9351,5.4602,4.2246,2.7179,49.0,12.7
2012-01-10,2.7101,2.6515,2.7284,2.8801,3.0286,3.3062,3.403,3.6933,4.1017,5.9339,5.4616,4.2246,2.7179,49.0,12.7
2012-01-11,2.74,2.7453,2.7884,2.8775,3.0297,3.3245,3.4208,3.24,3.9958,5.9484,5.442,4.2246,2.7179,49.0,12.7
2012-01-12,2.74,2.7457,2.7842,2.8761,3.0376,3.2924,3.402,3.475,4.1658,5.8467,5.4498,4.2246,2.7179,49.0,12.7
2012-01-13,2.74,2.7544,2.7938,2.8809,3.0382,3.3062,3.4108,4.6363,4.8383,6.1918,5.457,4.2246,2.7179,49.0,12.7
2012-01-16,2.7972,2.7854,2.8251,2.8985,3.0582,3.3212,3.4233,5.4725,5.585,6.91,5.4844,4.2246,2.7179,49.0,12.7
2012-01-17,2.8056,2.7953,2.8209,2.9069,3.0556,3.305,3.4045,7.3667,7.4117,7.7992,5.5147,4.2246,2.7179,49.0,12.7
2012-01-18,2.8527,2.7978,2.8614,2.9143,3.0659,3.3045,3.3957,8.1667,7.9,9.2356,5.5883,4.2246,2.7179,49.0,12.7
2012-01-19,2.8824,2.7053,2.8439,2.9072,3.0356,3.2841,3.3758,6.4975,6.0117,7.5842,5.5498,4.2246,2.7179,49.0,12.7
2012-01-20,2.8977,2.7103,2.8155,2.8942,3.0307,3.2817,3.3808,3.4775,4.9917,6.025,5.5071,4.2246,2.7179,49.0,12.7
2012-01-21,2.896,2.7053,2.8169,2.8952,3.0367,3.2787,3.3811,3.4692,3.9308,5.4792,5.4815,4.2246,2.7179,49.0,12.7
2012-01-29,2.8984,2.6823,2.7757,2.8817,3.0333,3.2814,3.3812,3.2992,4.2308,5.4142,5.4742,4.2246,2.7179,49.0,12.7
2012-01-30,2.8786,2.6824,2.7757,2.8858,3.0561,3.2892,3.4005,2.8578,4.3463,5.4208,5.4705,4.2246,2.7179,49.0,12.7
2012-01-31,2.9083,2.7081,2.7658,2.8893,3.0502,3.2988,3.4064,2.9675,4.3142,5.3645,5.4668,4.0704,1.6854,50.3,13.6
2012-02-01,2.9182,2.7364,2.7829,2.9075,3.1131,3.3517,3.4318,2.965,4.3567,5.2567,5.4586,4.0704,1.6854,50.3,13.6
2012-02-02,2.9624,2.7361,2.7733,2.9059,3.1073,3.3581,3.441,2.9675,4.3267,5.2098,5.4515,4.0704,1.6854,50.3,13.6
2012-02-03,2.9623,2.7352,2.7803,2.9058,3.1113,3.3615,3.436,2.9242,3.3125,4.9293,5.4391,4.0704,1.6854,50.3,13.6
2012-02-06,2.9667,2.7275,2.8131,2.9149,3.1409,3.3951,3.4785,2.775,3.4425,4.9967,5.431,4.0704,1.6854,50.3,13.6
2012-02-07,2.965,2.6866,2.8176,2.9119,3.1364,3.3961,3.481,2.7767,3.5,4.7798,5.3811,4.0704,1.6854,50.3,13.6
2012-02-08,3.0619,2.7663,2.9275,2.9761,3.1666,3.4119,3.5098,2.7667,3.7108,4.7357,5.3611,4.0704,1.6854,50.3,13.6
2012-02-09,3.0674,2.869,2.9589,3.0283,3.1726,3.4406,3.5409,2.6567,3.6708,4.6975,5.3313,4.0704,1.6854,50.3,13.6
2012-02-10,3.0343,2.8626,2.9547,3.0251,3.1601,3.422,3.521,2.6867,3.6408,4.5147,5.3142,4.0704,1.6854,50.3,13.6
2012-02-13,3.0515,2.8583,2.9037,3.0243,3.1291,3.3989,3.5148,2.6883,3.6515,4.4267,5.2982,4.0704,1.6854,50.3,13.6
2012-02-14,3.0888,2.8502,2.9325,3.0158,3.1382,3.3971,3.516,2.9973,3.77,4.4175,5.284,4.0704,1.6854,50.3,13.6
2012-02-15,3.0654,2.9256,2.9437,3.0253,3.1607,3.4338,3.5335,3.0075,3.885,4.5992,5.2774,4.0704,1.6854,50.3,13.6
2012-02-16,3.0633,2.9256,2.9696,3.0369,3.1709,3.4426,3.5361,3.5025,4.3283,5.0227,5.284,4.0704,1.6854,50.3,13.6
2012-02-17,3.1065,2.9412,2.9856,3.0601,3.1978,3.452,3.5361,4.4958,5.1792,5.8244,5.3061,4.0704,1.6854,50.3,13.6
2012-02-20,3.0706,2.9051,2.9218,3.0061,3.148,3.4199,3.5116,4.7792,5.3472,5.7102,5.3148,4.0704,1.6854,50.3,13.6
2012-02-21,3.0771,2.9002,2.936,3.0376,3.1459,3.4327,3.5164,4.8842,5.1233,5.6908,5.306,4.0704,1.6854,50.3,13.6
2012-02-22,2.9211,2.9002,2.9395,3.0491,3.174,3.43,3.5276,5.0167,5.0317,5.7958,5.3055,4.0704,1.6854,50.3,13.6
2012-02-23,2.9611,2.8797,2.9412,3.0487,3.1741,3.4219,3.5254,5.2192,5.485,5.6433,5.3044,4.0704,1.6854,50.3,13.6
2012-02-24,2.9466,2.8962,2.9269,3.0497,3.1814,3.4218,3.5164,4.6433,4.4817,5.2525,5.3043,4.0704,1.6854,50.3,13.6
2012-02-27,2.9682,2.9247,2.9371,3.0634,3.2072,3.4494,3.5501,3.0131,3.645,5.0793,5.2974,4.0704,1.6854,50.3,13.6
2012-02-28,2.9673,2.9196,2.9468,3.0693,3.2274,3.4647,3.5464,2.6817,3.6533,4.7042,5.2828,4.0704,1.6854,50.3,13.6
2012-02-29,2.9646,2.9202,2.9475,3.0602,3.2029,3.4379,3.534,2.5933,3.4717,4.6433,5.2775,4.5485,0.7347,50.5,12.4
2012-03-01,2.9651,2.9197,2.9305,3.0624,3.2025,3.4455,3.55,2.5067,3.2642,4.663,5.2665,4.5485,0.7347,50.5,12.4
2012-03-02,2.9657,2.9186,2.9256,3.0626,3.2231,3.4757,3.5616,2.5292,3.2683,4.4635,5.2506,4.5485,0.7347,50.5,12.4
2012-03-05,2.9769,2.9082,2.9307,3.0626,3.2286,3.4926,3.5614,2.4465,3.1392,4.435,5.2383,4.5485,0.7347,50.5,12.4
2012-03-06,2.9533,2.8782,2.9322,3.0326,3.2133,3.4621,3.5465,2.3154,3.1298,4.2527,5.2158,4.5485,0.7347,50.5,12.4
2012-03-07,2.8993,2.8583,2.9013,3.0338,3.1896,3.4325,3.5316,2.3154,3.09,3.984,5.1689,4.5485,0.7347,50.5,12.4
2012-03-08,2.8996,2.8572,2.8958,3.0025,3.1871,3.4342,3.5316,2.3146,2.9325,3.9892,5.1397,4.5485,0.7347,50.5,12.4
2012-03-09,2.8956,2.8561,2.8922,3.004,3.1715,3.4309,3.5367,2.3088,2.9683,4.0133,5.1081,4.5485,0.7347,50.5,12.4
2012-03-12,2.8648,2.8261,2.8595,2.9993,3.1498,3.4197,3.5242,2.3058,2.7958,4.0233,5.0835,4.5485,0.7347,50.5,12.4
2012-03-13,2.8594,2.8208,2.8654,2.9817,3.1576,3.4223,3.5401,2.3175,2.9958,4.0,5.0629,4.5485,0.7347,50.5,12.4
2012-03-14,2.8593,2.821,2.8785,2.9926,3.1752,3.4454,3.5451,2.3139,3.0,4.0492,5.0461,4.5485,0.7347,50.5,12.4
2012-03-15,2.8588,2.8211,2.8872,2.9953,3.1902,3.4555,3.5589,2.3477,2.8808,4.12,5.0195,4.5485,0.7347,50.5,12.4
2012-03-16,2.8636,2.8211,2.869,2.9876,3.1881,3.4456,3.5483,2.3783,2.8975,4.12,4.9999,4.5485,0.7347,50.5,12.4
2012-03-19,2.8496,2.8311,2.8452,2.9909,3.1826,3.4407,3.559,2.395,2.8883,4.0345,4.9818,4.5485,0.7347,50.5,12.4
2012-03-20,2.8399,2.8311,2.8711,2.9869,3.2038,3.4513,3.5601,2.4992,2.9983,4.071,4.967,4.5485,0.7347,50.5,12.4
2012-03-21,2.8396,2.8316,2.8775,2.9901,3.2148,3.4473,3.5608,2.5478,3.0758,4.343,4.9643,4.5485,0.7347,50.5,12.4
2012-03-22,2.8347,2.8315,2.8816,2.9948,3.1863,3.4514,3.5502,2.6983,3.1683,4.4,4.95,4.5485,0.7347,50.5,12.4
2012-03-23,2.8354,2.8277,2.8528,2.9788,3.1597,3.4307,3.5267,2.7125,2.9758,4.375,4.9515,4.5485,0.7347,50.5,12.4
2012-03-26,2.8299,2.8284,2.8436,2.9708,3.1676,3.4261,3.5247,2.6842,3.2983,4.2297,4.9446,4.5485,0.7347,50.5,12.4
2012-03-27,2.8299,2.8289,2.8436,2.9732,3.1688,3.4335,3.5403,2.5483,3.2442,4.4258,4.9474,4.5485,0.7347,50.5,12.4
2012-03-28,2.8034,2.8228,2.8485,2.9631,3.1521,3.4242,3.5223,2.635,3.525,4.5088,4.9282,4.5485,0.7347,50.5,12.4
2012-03-29,2.7755,2.7718,2.8336,2.9278,3.142,3.4098,3.5143,2.6008,3.4954,4.2309,4.9114,4.5485,0.7347,50.5,12.4
2012-03-30,2.7559,2.7682,2.8355,2.933,3.1236,3.4038,3.5054,2.6767,3.7067,4.1577,4.9024,4.5485,0.7347,50.5,12.4
2012-03-31,2.7562,2.7685,2.8355,2.9225,3.1236,3.4016,3.5004,2.6733,3.4415,4.2192,4.8832,3.1613,0.0284,51.0,13.0
2012-04-01,2.7662,2.7701,2.8551,2.9252,3.1436,3.4242,3.5204,2.6392,3.44,4.1269,4.883,3.1613,0.0284,51.0,13.0
2012-04-05,2.771,2.7754,2.8595,2.9163,3.1362,3.4219,3.5191,3.0033,3.9658,4.0751,4.8775,3.1613,0.0284,51.0,13.0
2012-04-06,2.7699,2.783,2.8731,2.9152,3.1411,3.4275,3.5203,3.2288,4.2258,4.052,4.876,3.1613,0.0284,51.0,13.0
2012-04-09,2.7766,2.7857,2.8698,2.9301,3.1418,3.4323,3.5352,2.9125,3.7442,4.0384,4.8659,3.1613,0.0284,51.0,13.0
2012-04-10,2.7569,2.7794,2.8712,2.9121,3.1307,3.422,3.5366,2.9946,3.7008,4.0071,4.8543,3.1613,0.0284,51.0,13.0
2012-04-11,2.7569,2.7751,2.8714,2.9136,3.124,3.4337,3.5308,2.9975,3.7808,4.0002,4.8446,3.1613,0.0284,51.0,13.0
2012-04-12,2.7569,2.7715,2.8994,2.9222,3.1439,3.4272,3.5407,3.0475,3.7992,4.075,4.8399,3.1613,0.0284,51.0,13.0
2012-04-13,2.7539,2.7715,2.8799,2.9272,3.1511,3.4218,3.5277,3.4958,3.7942,4.0129,4.8368,3.1613,0.0284,51.0,13.0
2012-04-16,2.7575,2.7614,2.8835,2.925,3.1529,3.4321,3.5318,3.29,3.8,4.2158,4.8355,3.1613,0.0284,51.0,13.0
2012-04-17,2.7676,2.7714,2.872,2.9235,3.1531,3.4203,3.5291,3.0004,3.7517,4.0,4.8194,3.1613,0.0284,51.0,13.0
2012-04-18,2.7574,2.7614,2.8545,2.9226,3.1605,3.4247,3.5366,2.9983,3.7488,3.9383,4.7934,3.1613,0.0284,51.0,13.0
2012-04-19,2.7441,2.7642,2.846,2.9371,3.1733,3.4325,3.5518,3.1992,3.8025,3.9738,4.7768,3.1613,0.0284,51.0,13.0
2012-04-20,2.7447,2.7511,2.837,2.9303,3.1603,3.4281,3.5414,3.4,3.9525,4.0875,4.7658,3.1613,0.0284,51.0,13.0
2012-04-23,2.7389,2.7591,2.8473,2.922,3.1642,3.4214,3.5407,3.3267,3.7642,4.0952,4.745,3.1613,0.0284,51.0,13.0
2012-04-24,2.7396,2.7514,2.8439,2.93,3.1602,3.4159,3.5302,3.2163,3.7967,4.19,4.7363,3.1613,0.0284,51.0,13.0
2012-04-25,2.7712,2.7814,2.8455,2.9451,3.1577,3.4283,3.5369,3.4658,3.9133,4.0801,4.724,3.1613,0.0284,51.0,13.0
2012-04-26,2.7668,2.7879,2.8489,2.9569,3.1545,3.4266,3.5357,3.4358,3.9708,4.085,4.7165,3.1613,0.0284,51.0,13.0
2012-04-27,2.7652,2.7925,2.8541,2.953,3.1538,3.4162,3.5389,3.285,3.8725,4.1267,4.7113,3.1613,0.0284,51.0,13.0
2012-04-28,2.7637,2.7903,2.8562,2.9582,3.1508,3.4126,3.5391,2.7967,3.7796,4.04,4.7037,3.1613,0.0284,51.0,13.0
2012-05-02,2.7624,2.778,2.845,2.9672,3.1589,3.4238,3.5449,2.8367,3.8,4.09,4.6985,3.5856,-0.3171,53.1,13.4
2012-05-03,2.7733,2.784,2.8496,2.989,3.1608,3.4151,3.5454,2.955,3.8529,3.9681,4.6919,3.5856,-0.3171,53.1,13.4
2012-05-04,2.7617,2.7871,2.8618,3.0044,3.1651,3.4285,3.5512,2.9575,3.8292,3.9321,4.6844,3.5856,-0.3171,53.1,13.4
2012-05-07,2.7477,2.7866,2.8612,2.9972,3.1634,3.4223,3.5518,2.9625,3.7729,3.8577,4.6728,3.5856,-0.3171,53.1,13.4
2012-05-08,2.7557,2.7729,2.8572,2.998,3.1592,3.4209,3.552,2.4683,3.6917,3.7704,4.6628,3.5856,-0.3171,53.1,13.4
2012-05-09,2.73,2.75,2.8399,2.9778,3.1588,3.4105,3.5414,2.395,3.3108,3.7368,4.6479,3.5856,-0.3171,53.1,13.4
2012-05-10,2.7001,2.7025,2.7978,2.9642,3.1243,3.3994,3.5287,2.3667,3.2258,3.663,4.6298,3.5856,-0.3171,53.1,13.4
2012-05-11,2.6421,2.6452,2.7531,2.9248,3.0901,3.3687,3.4907,2.275,3.1867,3.655,4.6178,3.5856,-0.3171,53.1,13.4
2012-05-14,2.37,2.37,2.5488,2.8044,3.0241,3.3511,3.4461,1.9221,3.1433,3.5013,4.5584,3.5856,-0.3171,53.1,13.4
2012-05-15,2.3998,2.3616,2.4766,2.6444,2.8374,3.2572,3.405,1.8725,2.8292,3.4892,4.5223,3.5856,-0.3171,53.1,13.4
2012-05-16,2.428,2.3679,2.4042,2.5847,2.8068,3.2049,3.3618,1.8275,2.7867,3.33,4.4876,3.5856,-0.3171,53.1,13.4
2012-05-17,2.3713,2.3437,2.4267,2.6848,2.8909,3.2366,3.4116,1.8114,2.68,3.1058,4.4612,3.5856,-0.3171,53.1,13.4
2012-05-18,2.3368,2.3277,2.4196,2.6371,2.8192,3.2065,3.3614,1.8275,2.6858,3.0283,4.4331,3.5856,-0.3171,53.1,13.4
2012-05-21,2.29,2.293,2.4317,2.6672,2.8367,3.2076,3.3866,1.8142,2.6742,3.0033,4.405,3.5856,-0.3171,53.1,13.4
2012-05-22,2.277,2.2894,2.3817,2.6383,2.8442,3.2245,3.3948,1.8208,2.6925,2.9783,4.3754,3.5856,-0.3171,53.1,13.4
2012-05-23,2.2556,2.2814,2.3517,2.6412,2.8404,3.2151,3.3825,1.845,2.4196,3.0258,4.3333,3.5856,-0.3171,53.1,13.4
2012-05-24,2.2056,2.2159,2.261,2.4928,2.7346,3.1718,3.3619,1.8833,2.2277,3.0525,4.3048,3.5856,-0.3171,53.1,13.4
2012-05-25,2.1756,2.1825,2.2347,2.4544,2.6454,3.1186,3.3019,1.9017,2.5025,3.0267,4.27,3.5856,-0.3171,53.1,13.4
2012-05-28,2.1819,2.1959,2.25,2.4502,2.6878,3.1681,3.3418,1.9117,2.4958,3.0033,4.25,3.5856,-0.3171,53.1,13.4
2012-05-29,2.187,2.199,2.25,2.4498,2.7335,3.1825,3.3718,1.9042,2.5733,3.0,4.232,3.5856,-0.3171,53.1,13.4
2012-05-30,2.2189,2.2134,2.2534,2.5089,2.78,3.2002,3.3766,1.9058,2.3217,2.985,4.2213,3.5856,-0.3171,53.1,13.4
2012-05-31,2.17,2.18,2.2307,2.4454,2.796,3.1521,3.3443,1.8788,2.1375,2.9642,4.2068,3.3653,-0.6984,53.3,12.8
2012-06-01,2.1633,2.1701,2.2042,2.4178,2.8199,3.1493,3.3416,1.895,2.3442,2.8983,4.1968,3.3653,-0.6984,53.3,12.8
